"id","catalog_id","price","currency","is_available","date_checked","created_at","merchant","review_count","position","list_price","description","id-2","google_shopping_id","title","link","image_link","price-2","currency-2","is_available-2","last_checked","created_at-2","updated_at","description-2","review_count-2","position-2","sku","brand","source_type","id-3","reference_brand","reference_product","competitor_brand","search_query","active","created_at-3","updated_at-2","reference_product_description","min_price","max_price","site_id"
"price_a98b3e0afe7f4b4c9ca979577ba9d0c5","prod_9631834b354d48d19195ef3c8c8f82ed","264.58","USD",False,"2025-07-18 19:40:44.763571","2025-07-18 19:41:07.756819","CabinetSet.com",NULL,NULL,NULL,"Wall cabinet with 2 doors and 2 shelves. This cabinet is also available with glass doors, see the Accessories tab for more details.","prod_9631834b354d48d19195ef3c8c8f82ed",NULL,"M6-OW-W2436","https://www.cabinetset.com/w2436-springfield-white-rta ",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_0c33ce57d1c24a998a1d1c2c80d0e4c1","RTA Cabinet Store","W2436","Cabinet Set","W2436",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_1296c4e3b24a4fa080ac530006d03a9b"
"price_c225c7d4e12d4d42bdc3c4c711a614e8","prod_230d02d54b8f4d318c1cd21785f4bf85","310.01","USD",False,"2025-07-18 19:40:44.763571","2025-07-18 19:41:09.950148","CabinetSet.com",NULL,NULL,NULL,"Wall cabinet with 2 doors and 2 shelves. This cabinet is also available with glass doors, see the Accessories tab for more details.","prod_230d02d54b8f4d318c1cd21785f4bf85",NULL,"M6-OW-W3036","https://www.cabinetset.com/w3036-springfield-white-rta ",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_b31fac3812214287ad46cd80fb639911","RTA Cabinet Store","W3036","Cabinet Set","W3036",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_1296c4e3b24a4fa080ac530006d03a9b"
"price_eefd8137cdad4dfaa45c8fbea328940d","prod_7d90057c924043fea8dce514a3a57427","23.49","USD",False,"2025-07-18 19:40:44.763571","2025-07-18 19:41:13.019322","TheRTAStore.com",NULL,NULL,"33.56","Width 96"" | Height 4-1/2"" | Depth 1/4"" Toe kick. This is required if any cabinets will be going side by side to cover the seams and cover the small gap from one cabinet to the next.","prod_7d90057c924043fea8dce514a3a57427",NULL,"SW-TKC","https://www.thertastore.com/kitchen-cabinets/rta-kitchen-cabinets/brilliant-white-shaker/brilliant-white-shaker-96-toe-kick-422352-47763.html ",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_0dd0bf8f4ef24e98b4293143988183ff","RTA Cabinet Store","Toe Kick 8","The RTA Store","Toe Kick 8",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_0ee8ef005e5b4d4b9e2fd7a78934f1ec"
"price_7d7daa090fe347b0bb7bd57e8116f6ed","prod_171d63c297ec43aba261d2cc18ac3cb2","471.15","USD",False,"2025-07-18 19:40:44.763571","2025-07-18 19:41:13.268266","TheRTAStore.com",NULL,NULL,"673.07","Width 24"" | Height 34-1/2"" | Depth 24"" 3 drawer base cabinet. Top drawer front is 6-1/4""H, bottom 2 drawer fronts are 11-1/8""H.","prod_171d63c297ec43aba261d2cc18ac3cb2",NULL,"SW-3DB24","https://www.thertastore.com/kitchen-cabinets/rta-kitchen-cabinets/brilliant-white-shaker/brilliant-white-shaker-24-3-drawer-base-cabinet-47583.html ",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_63ff591b40fe4c6793002d14bf91226f","RTA Cabinet Store","DB24","The RTA Store","DB24",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_0ee8ef005e5b4d4b9e2fd7a78934f1ec"
"price_a35c4e5c334442b3aca8ccb650e6cac2","prod_a9886dc4a72547619e7383dc12b86349","344.83","USD",False,"2025-07-18 19:40:44.763571","2025-07-18 19:41:15.856177","TheRTAStore.com",NULL,NULL,"492.61","Width 30"" | Height 36"" | Depth 12""2 door wall cabinet that comes with 2 shelves. Cabinet has butt doors.","prod_a9886dc4a72547619e7383dc12b86349",NULL,"SW-W3036","https://www.thertastore.com/kitchen-cabinets/rta-kitchen-cabinets/brilliant-white-shaker/brilliant-white-shaker-30x36-wall-cabinet-47669.html",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_82ea3083eb2a430b9fa16ef551625803","RTA Cabinet Store","W3036","The RTA Store","W3036",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_0ee8ef005e5b4d4b9e2fd7a78934f1ec"
"price_de55b403dbd340fe9a16d6d5cdf287cb","prod_58154e7f59634209a39012d8537dee0d","71.81","USD",False,"2025-07-18 19:40:44.763571","2025-07-18 19:41:17.950516","TheRTAStore.com",NULL,NULL,"102.59","Width 3"" | Height 34-1/2"" | Depth 24"" Appliance end panel. Finished on both sides. There is a 3"" stile/filler on the front which can be trimmed to 3/4"" if necessary.","prod_58154e7f59634209a39012d8537dee0d",NULL,"SW-DWR3","https://www.thertastore.com/kitchen-cabinets/rta-kitchen-cabinets/brilliant-white-shaker/brilliant-white-shaker-appliance-end-panel-422423-47764.html",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_43720e30e7f24195861e7838cfc5605c","RTA Cabinet Store","DWR3","The RTA Store","DWR3",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_0ee8ef005e5b4d4b9e2fd7a78934f1ec"
"price_4526e97a0eab44b584632e60ba498774","prod_884aefd8449441faa9517fc2f3f0e38c","198.99","USD",True,"2025-07-18 19:40:44.763571","2025-07-18 19:41:21.704819","LilyAnnCabinets.com",NULL,NULL,NULL,NULL,"prod_884aefd8449441faa9517fc2f3f0e38c",NULL,"WSH-B9FHD","https://www.lilyanncabinets.com/base-cabinets-base-full-height-door-cabinet-9-colorado-white-shaker.html",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_7e92b851a5fc478eab627d0e9a5672d5","RTA Cabinet Store","B09-FH","Lily Ann Cabinets","B09-FH",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_81abd2a969244ff582f74cd8d853e8c2"
"price_5a310d628f574a55802567fe2064a5f4","prod_22b3b9bbb99649cc97d70d870d7f6a14","335.19","USD",True,"2025-07-18 19:40:44.763571","2025-07-18 19:41:23.438801","LilyAnnCabinets.com",NULL,NULL,NULL,NULL,"prod_22b3b9bbb99649cc97d70d870d7f6a14",NULL,"WSH-W3036","https://www.lilyanncabinets.com/wall-cabinets-wall-cabinet-30-x-36-colorado-white-shaker.html",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_3de9697375524e9a9b7ca408e135c258","RTA Cabinet Store","W3036","Lily Ann Cabinets","W3036",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_81abd2a969244ff582f74cd8d853e8c2"
"price_a8bbec7703e847a6b88c70e1205f4765","prod_d9d3e4c3c42a4a3cb09c7d11fd9fe6f7","105.45","USD",False,"2025-07-18 19:40:44.763571","2025-07-18 19:41:07.932461","CabinetSet.com",NULL,NULL,NULL,"Cove crown molding. The height is measured on installed molding under an angle, the actual height is bigger.","prod_d9d3e4c3c42a4a3cb09c7d11fd9fe6f7",NULL,"M6-OW-COV","https://www.cabinetset.com/cov-springfield-white ",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_b229b60231f14ac8af02c6f586dad83f","RTA Cabinet Store","Large Crown 8","Cabinet Set","Large Crown 8",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_1296c4e3b24a4fa080ac530006d03a9b"
"price_8aa24df2ca574affacdb4314b6ab19cf","prod_d83f34cdf59d40c989240734d4775e06","379.94","USD",False,"2025-07-18 19:40:44.763571","2025-07-18 19:41:08.408107","CabinetSet.com",NULL,NULL,NULL,"Base cabinet with 2 doors, 1 drawer, and 1 shelf.","prod_d83f34cdf59d40c989240734d4775e06",NULL,"M6-OW-B30S","https://www.cabinetset.com/b30s-springfield-white-rta ",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_4d3516ed2d2e4ea29980245817723b96","RTA Cabinet Store","B30","Cabinet Set","B30",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_1296c4e3b24a4fa080ac530006d03a9b"
"price_7a28f65206ce41c0ae50067ef92cb527","prod_1f1e4b7cc05f4b9f8c7cb576e199626d","122.77","USD",False,"2025-07-18 19:40:44.763571","2025-07-18 19:41:12.85335","TheRTAStore.com",NULL,NULL,"175.39","Width 96"" | Height 3-5/8"" | Depth 3-1/2"" Cove crown molding. Installed height will be 3-5/8"" and it will stick out 3-1/2"" from the cabinet.","prod_1f1e4b7cc05f4b9f8c7cb576e199626d",NULL,"SW-COV","https://www.thertastore.com/kitchen-cabinets/rta-kitchen-cabinets/brilliant-white-shaker/brilliant-white-shaker-96-cove-crown-molding-47757.html ",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_bb07901f48bd4580916a782456dfd1ad","RTA Cabinet Store","Large Crown 8","The RTA Store","Large Crown 8",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_0ee8ef005e5b4d4b9e2fd7a78934f1ec"
"price_0d56d142a2f14af491f7803244d75623","prod_9a068aa78b124ffd9ac75af1d8d8b358","422.28","USD",False,"2025-07-18 19:40:44.763571","2025-07-18 19:41:14.1163","TheRTAStore.com",NULL,NULL,"603.26","Width 30"" | Height 34-1/2"" | Depth 24"" 2 door base cabinet with 1 drawer and 1 shelf. Cabinet has butt doors.","prod_9a068aa78b124ffd9ac75af1d8d8b358",NULL,"SW-B30S","https://www.thertastore.com/kitchen-cabinets/rta-kitchen-cabinets/brilliant-white-shaker/brilliant-white-shaker-30-base-cabinet-1-drawer-98749.html",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_30ccffc148cb45aca7740dee89c680db","RTA Cabinet Store","B30","The RTA Store","B30",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_0ee8ef005e5b4d4b9e2fd7a78934f1ec"
"price_aad8dd89c13a4ab490283d35732c63fd","prod_499b68e24f7c44128d638818d34f10a1","269.03","USD",False,"2025-07-18 19:40:44.763571","2025-07-18 19:41:17.756769","TheRTAStore.com",NULL,NULL,"384.33","Width 36"" |Height 18"" |Depth 24"" Small 2 door wall cabinet with no shelves. This cabinet is commonly placed above a range, refrigerator, wine rack, plate rack, or above the sink (if no window is present), it can also be utilized in other areas.","prod_499b68e24f7c44128d638818d34f10a1",NULL,"SW-W361824","https://www.thertastore.com/kitchen-cabinets/rta-kitchen-cabinets/brilliant-white-shaker/brilliant-white-shaker-36x18x24-wall-cabinet-47717.html",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_8bfde05369f645e6bb13b4cdb3cf6522","RTA Cabinet Store","W361824","The RTA Store","W361824",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_0ee8ef005e5b4d4b9e2fd7a78934f1ec"
"price_c72dafd4b44e4a788c217512438996b9","prod_a337ef88d3724fa383b1d41b4011548d","329.18","USD",True,"2025-07-18 19:40:44.763571","2025-07-18 19:41:20.560742","LilyAnnCabinets.com",NULL,NULL,NULL,NULL,"prod_a337ef88d3724fa383b1d41b4011548d",NULL,"WSH-B24","https://www.lilyanncabinets.com/b24-double-door-single-drawer-base-cabinet%20.html",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_1a5387f83b5f4b9dbe1796eed9ebfbd9","RTA Cabinet Store","B24","Lily Ann Cabinets","B24",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_81abd2a969244ff582f74cd8d853e8c2"
"price_b4cb12cc27ea41fd893ed945a566b4a6","prod_a226b1f8f18747368d1bd77357679602","414.04","USD",True,"2025-07-18 19:40:44.763571","2025-07-18 19:41:22.047298","LilyAnnCabinets.com",NULL,NULL,NULL,NULL,"prod_a226b1f8f18747368d1bd77357679602",NULL,"WSH-B30","https://www.lilyanncabinets.com/colorado-white-shaker-base-cabinet-30-wsh-b30-rta.html",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_b5634b1dd30945a5a41015c4624879f5","RTA Cabinet Store","B30","Lily Ann Cabinets","B30",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_81abd2a969244ff582f74cd8d853e8c2"
"price_8278f28aa3634209ad7dae5e76035d7f","prod_025b62e00f134e47b18fe0eb6de8b928","645.35","USD",True,"2025-07-18 19:40:44.763571","2025-07-18 19:41:22.997042","LilyAnnCabinets.com",NULL,NULL,NULL,NULL,"prod_025b62e00f134e47b18fe0eb6de8b928",NULL,"WSH-LS36","https://www.lilyanncabinets.com/base-cabinets-lazy-susan-cabinet-36-colorado-white-shaker.html",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_c722a74e5a3f4aab9bf0f936a4d0679b","RTA Cabinet Store","LS36","Lily Ann Cabinets","LS36",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_81abd2a969244ff582f74cd8d853e8c2"
"price_46bed2e925ab4564ac68241ea600e323","prod_5a54b324c32f4834b63e97ee4d302bc6","85.38","USD",True,"2025-07-18 19:40:44.763571","2025-07-18 19:41:24.462153","LilyAnnCabinets.com",NULL,NULL,NULL,NULL,"prod_5a54b324c32f4834b63e97ee4d302bc6",NULL,"WSH-DWR3","https://www.lilyanncabinets.com/panels-fillers-and-trim-dishwasher-end-panel-3-colorado-white-shaker.html",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_e225dc3b611c4a44b80102378a2f0363","RTA Cabinet Store","DWR3","Lily Ann Cabinets","DWR3",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_81abd2a969244ff582f74cd8d853e8c2"
"price_f771802b8fc84354a7e14581d2ddd159","prod_c653cb259b5d4b9da97e5b09dbf1a9fc","64.45","USD",False,"2025-07-18 19:40:44.763571","2025-07-18 19:41:11.801542","CabinetSet.com",NULL,NULL,NULL,"Dishwasher end panel with a 3"" wide return. It can be used as right or left. This panel is most commonly used to cover exposed dishwasher sides.","prod_c653cb259b5d4b9da97e5b09dbf1a9fc",NULL,"M6-OW-DWR3","https://www.cabinetset.com/dwr3-springfield-white ",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_64177c030b264cbfb333b6824ad72ced","RTA Cabinet Store","DWR3","Cabinet Set","DWR3",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_1296c4e3b24a4fa080ac530006d03a9b"
"price_9ddb0977d436432f97f01d176933debe","prod_f47402eaa01f42f798472d8af1a9776a","348.38","USD",False,"2025-07-18 19:40:44.763571","2025-07-18 19:41:12.986366","TheRTAStore.com",NULL,NULL,"497.68","Width 24"" | Height 34-1/2"" | Depth 24"" 2 door base cabinet with 1 drawer and 1 shelf. Cabinet has butt doors.","prod_f47402eaa01f42f798472d8af1a9776a",NULL,"SW-B24","https://www.thertastore.com/kitchen-cabinets/rta-kitchen-cabinets/brilliant-white-shaker/brilliant-white-shaker-24-base-cabinet-47588.html ",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_c14df03d0783445d96444a8c2de0559a","RTA Cabinet Store","B24","The RTA Store","B24",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_0ee8ef005e5b4d4b9e2fd7a78934f1ec"
"price_9c7801b66bc547d4aa14ffa9f0cb0f9c","prod_83a2e60839414e5b8e9a9266a3cc8f6a","294.75","USD",False,"2025-07-18 19:40:44.763571","2025-07-18 19:41:15.352187","TheRTAStore.com",NULL,NULL,"421.07","Width 24"" | Height 36"" | Depth 12""2 door wall cabinet that comes with 2 shelves. Cabinet has butt doors.","prod_83a2e60839414e5b8e9a9266a3cc8f6a",NULL,"SW-W2436","https://www.thertastore.com/kitchen-cabinets/rta-kitchen-cabinets/brilliant-white-shaker/brilliant-white-shaker-24x36-wall-cabinet-47602.html ",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_f1b73ec1d47642b3b23d4261d9102ef6","RTA Cabinet Store","W2436","The RTA Store","W2436",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_0ee8ef005e5b4d4b9e2fd7a78934f1ec"
"price_976ed5b19f4f4813a5e4d2f9ba4b3fbd","prod_8cfff4e69c6c42508da85c57bb1b1189","634.25","USD",False,"2025-07-18 19:40:44.763571","2025-07-18 19:41:17.781712","TheRTAStore.com",NULL,NULL,"906.07","Width 36"" | Height 34-1/2"" | Depth 24"" Lazy susan corner cabinet with a bi-fold door and 2 wood lazy susan shelves. It will take up 36"" of wall space from the corner out, on each wall. **Box may read BER as the SKU code **","prod_8cfff4e69c6c42508da85c57bb1b1189",NULL,"SW-LSB36","https://www.thertastore.com/kitchen-cabinets/rta-kitchen-cabinets/brilliant-white-shaker/brilliant-white-shaker-36-lazy-susan-base-cabinet-422412-47704.html",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_02e2a18096ec4d8282c923be5adab43b","RTA Cabinet Store","LS36","The RTA Store","LS36",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_0ee8ef005e5b4d4b9e2fd7a78934f1ec"
"price_204e3db0795c4f71acfe82a0d159f5a9","prod_24caee2af882480986420ca29240bf8f","44.37","USD",True,"2025-07-18 19:40:44.763571","2025-07-18 19:41:19.302937","LilyAnnCabinets.com",NULL,NULL,NULL,NULL,"prod_24caee2af882480986420ca29240bf8f",NULL,"WSH-TK8","https://www.lilyanncabinets.com/panels-fillers-and-trim-toe-kick-96-colorado-white-shaker.html",NULL,NULL,NULL,True,"2025-06-26 18:43:36.953779","2025-06-26 18:43:36.9548","2025-06-26 18:43:36.9548",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_15acce80013e482dbd47808d3d5a175d","RTA Cabinet Store","Toe Kick 8","Lily Ann Cabinets","Toe Kick 8",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_81abd2a969244ff582f74cd8d853e8c2"
"price_b64fb187cef14a01a68e86053ef75c5e","prod_942907b363474026be2dc16dbac79cfb","499.24","USD",True,"2025-07-18 19:40:44.763571","2025-07-18 19:41:20.614978","LilyAnnCabinets.com",NULL,NULL,NULL,NULL,"prod_942907b363474026be2dc16dbac79cfb",NULL,"WSH-DB24-3","https://www.lilyanncabinets.com/base-cabinets-3-drawer-base-cabinet-24-colorado-white-shaker.html",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_0305df0c806e4a1db039adbcf0088f4c","RTA Cabinet Store","DB24","Lily Ann Cabinets","DB24",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_81abd2a969244ff582f74cd8d853e8c2"
"price_dfa81d3506fc4a4c8a5218acf3c07c85","prod_6195892f25a548328b36fca4473ac101","273.99","USD",True,"2025-07-18 19:38:37.757466","2025-07-18 19:39:20.492544","LilyAnnCabinets.com",NULL,NULL,NULL,NULL,"prod_6195892f25a548328b36fca4473ac101",NULL,"WSH-W2436","https://www.lilyanncabinets.com/wall-cabinets-wall-cabinet-24-x-36-colorado-white-shaker.html",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_f8a61e2de20f4e05aa58ba77db39535c","RTA Cabinet Store","W2436","Lily Ann Cabinets","W2436",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_81abd2a969244ff582f74cd8d853e8c2"
"price_04e36cb1de44477986e01e0326027d14","prod_f43ce6d23ded4c78a9d1d10b64c56306","165","USD",True,"2025-07-18 19:38:37.757466","2025-07-18 19:39:20.038336","LilyAnnCabinets.com",NULL,NULL,NULL,NULL,"prod_f43ce6d23ded4c78a9d1d10b64c56306",NULL,"LST36 (WSH-LS36)","https://www.lilyanncabinets.com/cabinet-organizers-32-ld-banded-wood-lazy-susan-lst36.html",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_fa4ce99fb3484b869b19870a18f3e16c","RTA Cabinet Store","ADD-ON FOR: LS36","Lily Ann Cabinets","ADD-ON FOR: LS36",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_81abd2a969244ff582f74cd8d853e8c2"
"price_8c92abc1d9484802bc9839f33c358a6e","prod_0eb78646fe864558b7e02be5c0adc8ca","284.03","USD",True,"2025-07-18 19:38:37.757466","2025-07-18 19:39:18.978117","LilyAnnCabinets.com",NULL,NULL,NULL,NULL,"prod_0eb78646fe864558b7e02be5c0adc8ca",NULL,"WSH-W361824","https://www.lilyanncabinets.com/wall-cabinets-wall-cabinet-36-x-18-x-24-colorado-white-shaker.html",NULL,NULL,NULL,True,"2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427","2025-06-26 18:37:21.472427",NULL,NULL,NULL,NULL,NULL,"direct_website","comp_06841086254949878ccc92befcd84003","RTA Cabinet Store","W361824","Lily Ann Cabinets","W361824",True,"2025-06-26 18:37:21.467723","2025-06-26 18:37:21.467723",NULL,NULL,NULL,"site_81abd2a969244ff582f74cd8d853e8c2"
